geneID,GeneName,Chrom,Strand,Start,End,GeneLength,BC_1_readcount,BC_2_readcount,BC_3_readcount,BC_DOX_1_readcount,BC_DOX_2_readcount,BC_DOX_3_readcount,DL_1_readcount,DL_2_readcount,DL_3_readcount,DL_DOX_1_readcount,DL_DOX_2_readcount,DL_DOX_3_readcount,HT_1_readcount,HT_2_readcount,HT_3_readcount,HT_ZN_1_readcount,HT_ZN_2_readcount,HT_ZN_3_readcount,L8_1_readcount,L8_2_readcount,L8_3_readcount,L8_DOX_1_readcount,L8_DOX_2_readcount,L8_DOX_3_readcount,BC_1_fpkm,BC_2_fpkm,BC_3_fpkm,BC_DOX_1_fpkm,BC_DOX_2_fpkm,BC_DOX_3_fpkm,DL_1_fpkm,DL_2_fpkm,DL_3_fpkm,DL_DOX_1_fpkm,DL_DOX_2_fpkm,DL_DOX_3_fpkm,HT_1_fpkm,HT_2_fpkm,HT_3_fpkm,HT_ZN_1_fpkm,HT_ZN_2_fpkm,HT_ZN_3_fpkm,L8_1_fpkm,L8_2_fpkm,L8_3_fpkm,L8_DOX_1_fpkm,L8_DOX_2_fpkm,L8_DOX_3_fpkm,DL_group_fpkm,BC_DOX_group_fpkm,HT_ZN_group_fpkm,BC_group_fpkm,HT_group_fpkm,DL_DOX_group_fpkm,L8_DOX_group_fpkm,L8_group_fpkm,L8_DOX(L8_DOXvsL8),L8(L8_DOXvsL8),log2FoldChange(L8_DOXvsL8),pvalue(L8_DOXvsL8),padj(L8_DOXvsL8),significant(L8_DOXvsL8),DL_DOX(DL_DOXvsDL),DL(DL_DOXvsDL),log2FoldChange(DL_DOXvsDL),pvalue(DL_DOXvsDL),padj(DL_DOXvsDL),significant(DL_DOXvsDL),BC_DOX(BC_DOXvsBC),BC(BC_DOXvsBC),log2FoldChange(BC_DOXvsBC),pvalue(BC_DOXvsBC),padj(BC_DOXvsBC),significant(BC_DOXvsBC),HT_ZN(HT_ZNvsHT),HT(HT_ZNvsHT),log2FoldChange(HT_ZNvsHT),pvalue(HT_ZNvsHT),padj(HT_ZNvsHT),significant(HT_ZNvsHT),GeneType,GeneDescription
ENSG00000100399,CHADL,chr22,-,41625517,41636938,2533,61,39,34,72,67,52,41,28,20,39,34,18,2,0,3,3,1,2,8,1,2,3,3,3,1.002036646,0.976026397,0.818966127,1.059411355,1.062051992,1.033202673,0.748488341,0.644490065,0.505116869,0.791813943,0.561979205,0.381471983,0.046660331,0,0.079333035,0.074336962,0.018604296,0.037292026,0.147018647,0.018173501,0.034304865,0.05161887,0.055755629,0.083562426,0.632698425,1.05155534,0.043411095,0.932343057,0.041997788,0.57842171,0.063645641,0.066499005,3.299695615,3.461893453,-0.0064175,0.94009,NA,NA,28.01665412,30.70222948,-0.10638,0.71268,0.82664,FALSE,56.68676045,47.67644103,0.23563,0.36834,0.50102,FALSE,1.996989884,1.711672163,0.054733,0.90332,0.94131,FALSE,protein_coding,chondroadherin-like
ENSG00000261018,LL09NC01-254D11.1,chr9,-,136476920,136498221,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,antisense,-
ENSG00000253638,CTC-369M3.1,chr8,-,134404454,134404933,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,-
ENSG00000205955,HSP90AA5P,chr3,+,183833140,183835686,2192,3,0,0,3,1,3,1,1,0,1,2,0,0,1,0,0,0,0,2,0,1,1,1,0,0.056946845,0,0,0.051009142,0.018317475,0.068880783,0.021095791,0.026598236,0,0.02346136,0.038200229,0,0,0.032439832,0,0,0,0,0.042472426,0,0.019820762,0.019882998,0.021476431,0,0.015898009,0.046069133,0,0.018982282,0.010813277,0.020553863,0.013786476,0.020764396,0.618049721,0.934389168,-0.010246,0.82074,NA,NA,0.860858384,0.667373667,0.030464,0.86894,NA,NA,2.145943878,0.835184785,0.42958,0.49021,0.62164,FALSE,0,0.377670539,-0.060676,0.78428,NA,NA,pseudogene,heat_shock_protein_90kDa_alpha_(cytosolic)_class_A_member_5_pseudogene
ENSG00000123584,MAGEA9B,chrX,-,148663309,148669116,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038894455,0,0,0,0,0,0,0.012964818,0,0.481848818,0,0.0072514,0.77262,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,melanoma_antigen_family_A_9B
ENSG00000167332,OR51E2,chr11,-,4701401,4719084,2781,15,5,8,6,4,3,0,0,1,0,0,0,0,0,0,0,0,0,4,6,2,0,2,1,0.224429132,0.113972785,0.175513776,0.080411392,0.057751752,0.054292224,0,0,0.023003614,0,0,0,0,0,0,0,0,0,0.066954015,0.099317107,0.031245675,0,0.033855689,0.025370206,0.007667871,0.064151789,0,0.171305231,0,0,0.019741965,0.065838933,1.12040486,3.735471326,-0.091742,0.22293,NA,NA,0,0.407359216,-0.030436,0.77648,NA,NA,3.802410362,9.610253113,-0.98415,0.08476,0.14985,FALSE,0,0,NA,NA,NA,NA,protein_coding,olfactory_receptor_family_51_subfamily_E_member_2
ENSG00000040487,PQLC2,chr1,+,19638820,19655794,2153,301,208,229,533,505,381,648,533,473,750,1075,776,144,147,140,232,275,274,317,302,318,329,301,177,5.817165575,6.124229419,6.489536282,9.22678702,9.417887822,8.906320372,13.91769609,14.43366311,14.05446045,17.91475863,20.90455623,19.34830935,3.952496265,4.855036018,4.355640304,6.76336303,6.019176568,6.010736705,6.853822582,6.457088122,6.417176663,6.660000966,6.581503536,5.800350159,14.13527322,9.183665071,6.264425435,6.143643759,4.387724196,19.38920807,6.347284887,6.576029122,279.6858142,288.8531665,-0.034475,0.74573,0.8963,FALSE,796.6284237,582.6131492,0.44679,3.29E-08,1.92E-07,TRUE,420.8137731,267.126351,0.65631,4.88E-09,1.88E-08,TRUE,245.2136094,151.4233471,0.68101,1.71E-06,7.03E-06,TRUE,protein_coding,PQ_loop_repeat_containing_2
ENSG00000204709,C6orf100,chr6,+,28911654,28912314,466,0,0,0,1,0,0,5,6,3,11,9,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0.07998,0,0,0.496158528,0.750686696,0.411843679,1.213949152,0.808598834,0.230393069,0,0,0.143741471,0,0.202251848,0.202705368,0,0,0,0,0,0,0.552896301,0.02666,0.134985739,0,0.047913824,0.750980352,0,0,0,0,NA,NA,NA,NA,6.69984585,4.928736377,0.17211,0.59797,0.74316,FALSE,0.267415382,0,0.061284,0.86913,NA,NA,1.147499754,0.359666024,0.23143,0.50352,NA,NA,protein_coding,chromosome_6_open_reading_frame_100
ENSG00000204703,OR2B3,chr6,-,29053985,29055090,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,olfactory_receptor_family_2_subfamily_B_member_3
ENSG00000198721,ECI2,chr6,-,4115923,4135831,3870,343,314,279,441,406,339,44,30,30,80,88,67,1,1,1,0,1,1,264,247,239,247,190,122,3.687840374,5.143406263,4.398609933,4.247124003,4.21231881,4.408654859,0.525748551,0.451963824,0.495915128,1.06309665,0.95202472,0.929371112,0.015270106,0.018374189,0.017308405,0,0.01217692,0.012204225,3.175488816,2.938054101,2.683167848,2.78168797,2.311241299,2.224200025,0.491209168,4.289365891,0.008127048,4.40995219,0.016984233,0.981497494,2.439043098,2.932236922,193.2449895,231.5775597,-0.2088,0.085575,0.26279,FALSE,72.53691041,36.40815224,0.85102,0.0002479,0.00089425,TRUE,353.1968802,344.7826075,0.043347,0.72794,0.81462,FALSE,0.573749877,1.053673608,-0.14514,0.69865,NA,NA,protein_coding,enoyl-CoA_delta_isomerase_2
ENSG00000245317,CTC-241N9.1,chr5,+,179286013,179288283,1454,118,59,84,122,114,69,26,18,8,10,9,16,5,3,7,3,7,6,76,79,79,59,44,40,3.376809496,2.572288946,3.5248212,3.127251006,3.148086157,2.388372442,0.826885382,0.721774416,0.351983777,0.353695326,0.259152034,0.590718956,0.20321633,0.1467155,0.322479146,0.129501737,0.226872602,0.194898284,2.433138392,2.501131265,2.360606453,1.768520218,1.424593384,1.940977765,0.633547858,2.887903202,0.183757541,3.157973214,0.224136992,0.401188772,1.711363789,2.43162537,50.9497159,72.11387649,-0.31389,0.044426,0.16447,FALSE,11.12808188,17.65226588,-0.41599,0.20554,0.34827,FALSE,89.44107468,92.6935895,-0.048622,0.82111,0.88185,FALSE,4.861663598,5.232359012,-0.051896,0.91485,0.94827,FALSE,protein_coding,Uncharacterized_protein_
ENSG00000008056,SYN1,chrX,-,47431303,47479252,3203,0,0,0,2,0,0,0,0,0,1,2,1,1,0,0,4,3,1,0,0,1,0,1,0,0,0,0,0.023272357,0,0,0,0,0,0.016055979,0.026142648,0.016759783,0.018449987,0,0,0.078382985,0.044138009,0.014745661,0,0,0.013564506,0,0.014697576,0,0,0.007757452,0.045755551,0,0.006149996,0.019652803,0.004899192,0.004521502,0.319278021,0.293389359,0.0017474,0.9514,NA,NA,1.200745667,0,0.18094,0.26581,NA,NA,0.534830764,0,0.14895,0.68881,NA,NA,2.655860393,0.316337045,0.60917,0.15006,0.25097,FALSE,protein_coding,synapsin_I
ENSG00000164751,PEX2,chr8,-,77892494,77913280,4386,1247,790,889,1258,1228,1005,719,584,533,521,589,447,652,528,593,601,700,687,983,985,1090,1010,995,707,11.8300556,11.41801503,12.3667433,10.69004001,11.24180129,11.53227,7.580478773,7.763143337,7.774198914,6.108897293,5.622418717,5.470968659,8.784801937,8.560210541,9.056368136,8.600517598,7.521038847,7.397914049,10.43283926,10.33811606,10.79738969,10.03633549,10.67965213,11.37301893,7.705940341,11.15470377,7.839823498,11.87160464,8.800460205,5.73409489,10.69633552,10.52278167,960.1081616,941.2945736,0.022897,0.74008,0.89461,FALSE,480.2395232,647.0424246,-0.4232,7.86E-07,3.98E-06,TRUE,1040.820211,1051.379971,-0.01506,0.82717,0.88652,FALSE,625.1126035,618.9437503,0.010381,0.90245,0.94094,FALSE,protein_coding,peroxisomal_biogenesis_factor_2
ENSG00000256713,PGA5,chr11,+,61008514,61018920,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,pepsinogen_5_group_I_(pepsinogen_A)
ENSG00000160124,CCDC58,chr3,-,122078438,122102078,769,1125,667,713,660,547,479,581,460,427,371,434,342,503,510,472,449,688,627,792,788,826,725,723,475,60.87165957,54.98340616,56.56989887,31.98783982,28.56058846,31.34920566,34.9370447,34.8758561,35.52209751,24.81083025,23.62870432,23.87399493,38.65401859,47.15882628,41.1134253,36.64702677,42.16096257,38.50901166,47.94203532,47.17084738,46.66750824,41.089806,44.26032624,43.58050369,35.1116661,30.63254465,39.105667,57.4749882,42.30875672,24.10450984,42.97687864,47.26013031,676.3256798,741.3345478,-0.12592,0.091702,0.27544,FALSE,353.8963537,516.9418473,-0.53654,1.10E-08,6.73E-08,TRUE,501.3272269,892.2954843,-0.83057,1.72E-22,1.19E-21,TRUE,546.887212,521.4918719,0.072696,0.44649,0.5879,FALSE,protein_coding,coiled-coil_domain_containing_58
ENSG00000231383,FGF12-AS1,chr3,+,191955826,192000886,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,antisense,FGF12_antisense_RNA_1
ENSG00000231382,NBPF21P,chr3,-,36657498,36678949,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,neuroblastoma_breakpoint_family_member_21_pseudogene
ENSG00000231389,HLA-DPA1,chr6,-,33032346,33048552,5025,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012730956,0,0,0,0.01176026,0,0,0.012490582,0,0,0,0,0,0,0,0,0.004243652,0,0.004163527,0,0.003920087,0,0,0,0,0,NA,NA,NA,NA,0,0.407359216,-0.030436,0.77648,NA,NA,0,0,NA,NA,NA,NA,0.378109078,0.316337045,-0.011827,0.96364,NA,NA,protein_coding,major_histocompatibility_complex_class_II_DP_alpha_1
ENSG00000198169,ZNF251,chr8,-,145946298,145981802,2807,333,190,231,370,339,283,310,303,229,417,569,441,330,282,321,232,315,337,191,202,252,238,201,115,4.936177641,4.290850019,5.021018015,4.912772216,4.849125793,5.074127669,5.106880012,6.293519774,5.219034125,7.63989465,8.486846981,8.43376524,6.947435655,7.143743407,7.660032667,5.187574138,5.288305797,5.670334246,3.167441338,3.312704953,3.900488784,3.695361829,3.370980948,2.890549449,5.539811304,4.945341893,5.382071394,4.749348558,7.25040391,8.186835624,3.318964075,3.460211692,190.6951608,197.994931,-0.037397,0.76362,0.90323,FALSE,438.5541381,297.5825642,0.54667,4.80E-07,2.48E-06,TRUE,295.3655916,269.152997,0.12965,0.28689,0.41321,FALSE,274.8085983,326.3471106,-0.24202,0.034448,0.071623,FALSE,protein_coding,zinc_finger_protein_251
ENSG00000175749,EIF3KP1,chr5,+,102368080,102368735,656,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.126857198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070960029,0,0,0.066438311,0,0,0,0,0,0.042285733,0,0,0.022146104,0.023653343,0.298771699,0.320499905,0.001761,0.95121,NA,NA,0,0,NA,NA,NA,NA,0,0.556789857,-0.20319,0.5861,NA,NA,0,0,NA,NA,NA,NA,pseudogene,eukaryotic_translation_initiation_factor_3_subunit_K_pseudogene_1
ENSG00000179673,RPRML,chr17,-,45055523,45056614,1092,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053391331,0,0.141283792,0,0.049158961,0,0,0,0,0,0,0,0,0,0,0,0,0.01779711,0,0,0,0,0.063480918,0,0,0,0,NA,NA,NA,NA,1.330445077,0.369790397,0.13066,0.47252,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,reprimo-like
ENSG00000236876,TMSB4XP1,chr1,-,42965876,42966067,192,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0.433428761,0,0,0.194118125,0,0,0,0,0,0,0,0,0.307788066,0,0,0.326901953,0,0,0,0.239757704,0,0.226997563,0.24518925,0,0,0.064706042,0.108967318,0.144476254,0.102596022,0,0.157395604,0.079919235,0.618049721,0.311115498,0.013309,0.70617,NA,NA,0,0,NA,NA,NA,NA,0.267415382,0.556789857,-0.15029,0.73522,NA,NA,0.378109078,0.316337045,-0.011827,0.96364,NA,NA,pseudogene,thymosin_beta_4_X-linked_pseudogene_1
ENSG00000240068,RPL21P42,chr3,+,153741624,153742087,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,ribosomal_protein_L21_pseudogene_42
ENSG00000148225,WDR31,chr9,-,116075502,116102578,4878,258,147,155,214,206,149,129,110,117,190,250,218,174,107,126,86,81,95,325,341,328,328,265,187,2.200730536,1.910326873,1.938706715,1.635081084,1.695631943,1.537311372,1.222881253,1.314753315,1.534408984,2.003113383,2.145728308,2.399054029,2.107950742,1.559772047,1.730201767,1.106561101,0.782513146,0.919820281,3.101410056,3.218002546,2.92141297,2.930586008,2.557447524,2.704735406,1.35734785,1.622674799,0.936298176,2.016588041,1.799308185,2.182631907,2.730922979,3.08027519,272.7115219,306.4845637,-0.14557,0.17055,0.41368,FALSE,203.1648113,126.7262137,0.64899,1.92E-05,8.15E-05,TRUE,168.47825,198.5736181,-0.2371,0.10995,0.1874,FALSE,83.03589956,140.7713126,-0.74211,0.0001328,0.00043772,TRUE,protein_coding,WD_repeat_domain_31
ENSG00000172824,CES4A,chr16,+,67022492,67043661,3419,88,35,36,183,126,156,115,110,122,108,170,120,24,14,22,19,14,19,22,21,17,26,19,14,1.070958226,0.648934838,0.642429703,1.994891619,1.479713409,2.296375289,1.555374994,1.875801892,2.282747084,1.624495012,2.081739288,1.8841153,0.414825215,0.291170979,0.431014204,0.348797404,0.192964471,0.262467583,0.299530606,0.282744388,0.216028339,0.331433705,0.261611694,0.288904237,1.904641323,1.923660106,0.268076486,0.787440922,0.379003466,1.863449867,0.293983212,0.266101111,20.58023003,18.57204247,0.052996,0.72838,0.8899,FALSE,121.5537131,124.596844,-0.021728,0.90242,0.94746,FALSE,139.8800653,54.30425712,1.2886,5.76E-08,2.08E-07,TRUE,16.66113463,20.79212916,-0.27629,0.46452,0.60514,FALSE,protein_coding,carboxylesterase_4A
ENSG00000266922,CTC-499B15.6,chr19,-,11836776,11841598,491,5,1,3,2,1,0,0,0,0,1,2,0,1,1,0,1,2,0,0,0,0,1,1,0,0.423718545,0.129107257,0.372788044,0.151815397,0.081775776,0,0,0,0,0.104739919,0.170539514,0,0.120357044,0.14482304,0,0.127831314,0.191953892,0,0,0,0,0.088764831,0.095878485,0,0,0.077863724,0.106595069,0.308537948,0.088393361,0.091759811,0.061547772,0,0.618049721,0,0.017398,0.54604,NA,NA,0.860858384,0,0.10761,0.43114,NA,NA,0.819570876,3.055276542,-0.79073,0.21761,0.33232,FALSE,0.947783283,0.694007584,0.072592,0.84196,NA,NA,sense_intronic,-
ENSG00000116604,MEF2D,chr1,-,156433519,156470620,5965,929,573,583,1451,1311,1109,610,501,466,1068,1425,1127,989,781,866,1591,2289,2201,732,825,841,988,869,625,6.480286779,6.089425482,5.963212957,9.06617883,8.824668674,9.357039557,4.728852413,4.896893547,4.997727073,9.207771479,10.00186376,10.1423548,9.79803191,9.310215576,9.724682836,16.74088742,18.08355302,17.42732643,5.712395374,6.366742727,6.125569238,7.218865007,6.858228989,7.392554669,4.874491011,9.08262902,17.41725562,6.177641739,9.610976774,9.78399668,7.156549555,6.068235779,873.7945505,738.0166674,0.22836,0.0017165,0.01277,TRUE,1113.795666,556.6201778,0.99022,2.92E-41,9.32E-40,TRUE,1152.77534,743.9641865,0.62656,3.82E-18,2.27E-17,TRUE,1889.460687,919.2888054,1.036,1.10E-67,3.41E-66,TRUE,protein_coding,myocyte_enhancer_factor_2D
ENSG00000130653,PNPLA7,chr9,-,140354404,140444986,5308,1138,771,708,864,799,701,45,48,55,92,148,109,13,10,20,17,25,22,484,462,502,235,201,133,8.920728203,9.20779433,8.13812874,6.066666832,6.043966243,6.646675419,0.392028799,0.527234363,0.662870729,0.891354868,1.16736675,1.102353575,0.144732293,0.13396404,0.252387059,0.201018835,0.221951208,0.195755034,4.244554098,4.006681877,4.10897698,1.929564818,1.782657031,1.767851178,0.527377964,6.252436164,0.206241692,8.755550424,0.177027798,1.053691731,1.826691009,4.120070985,198.4721244,446.1387724,-1.0278,2.02E-23,1.36E-21,TRUE,106.6945811,53.54594304,0.89657,2.59E-05,0.00010804,TRUE,705.9973371,938.3764218,-0.41094,2.02E-07,7.07E-07,TRUE,19.90486292,15.08240746,0.32608,0.39734,0.53976,FALSE,protein_coding,patatin-like_phospholipase_domain_containing_7
ENSG00000223595,LYPLA1P1,chr7,-,122870174,122870795,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,lysophospholipase_I_pseudogene_1
ENSG00000113387,SUB1,chr5,+,32531739,32604185,4273,5117,3245,3555,3727,3494,2758,4535,3475,3154,3326,4182,3280,3736,3048,3264,3035,3976,3814,4209,4247,4414,3789,3814,2471,49.82777374,48.14087222,50.76085453,32.5082669,32.83191182,32.48469073,49.07731238,47.41495048,47.21998698,40.02976861,40.97582004,41.20655257,51.66863408,50.7225666,51.16644684,44.58046014,43.849223,42.1569291,45.85256748,45.75337849,44.88077434,38.64685311,42.01945828,40.80043826,47.90408328,32.60828982,43.52887075,49.57650016,51.18588251,40.73738041,40.48891655,45.49557343,3540.42077,3965.312251,-0.1607,0.00034772,0.0032267,TRUE,3322.664796,3919.372723,-0.23832,4.57E-09,2.89E-08,TRUE,2965.07412,4277.408038,-0.52772,6.52E-32,6.02E-31,TRUE,3381.986692,3506.924906,-0.053117,0.17679,0.28663,FALSE,protein_coding,SUB1_homolog_(S._cerevisiae)
ENSG00000169208,OR10G3,chr14,-,22037934,22038875,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,olfactory_receptor_family_10_subfamily_G_member_3
ENSG00000107833,NPM3,chr10,-,103541082,103543170,877,2081,1497,1606,808,773,560,2195,1593,1511,1055,1194,964,1801,1444,1557,934,1155,1217,2201,2026,2188,2004,1780,1271,98.73279839,108.20675,111.7295784,34.33832322,35.39044842,32.13703465,115.7367557,105.9033182,110.2203886,61.86522459,57.00083945,59.00689628,121.3576409,117.0810884,118.9205807,66.84455355,62.06272068,65.54086312,116.8256147,106.3441607,108.3948452,99.59110426,95.54832149,102.2517931,110.6201541,33.95526876,64.81604578,106.2230423,119.11977,59.29098677,99.1304063,110.5215402,1779.483211,1977.676208,-0.14827,0.010775,0.055589,FALSE,992.808953,1857.791154,-0.89872,2.20E-47,8.70E-46,TRUE,633.8478246,1881.432762,-1.5598,2.37E-100,7.91E-99,TRUE,1033.747579,1675.079276,-0.69557,1.22E-32,1.82E-31,TRUE,protein_coding,nucleophosmin/nucleoplasmin_3
ENSG00000060303,RPS17P5,chr6,-,50824968,50825375,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,ribosomal_protein_S17_pseudogene_5
ENSG00000267188,CTC-512J12.4,chr19,-,44896603,44952640,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,processed_transcript,-
ENSG00000103647,CORO2B,chr15,+,68871308,69020145,3611,10,0,3,3,4,4,3,1,2,7,4,1,1,0,1,1,7,5,0,1,4,0,2,4,0.115228915,0,0.050689263,0.030964287,0.044477326,0.055750642,0.038417592,0.016146035,0.035432319,0.099692911,0.04637768,0.014866127,0.016365358,0,0.018549855,0.01738166,0.091352192,0.065397883,0,0.012748125,0.048127512,0,0.02607385,0.078155128,0.029998649,0.043730751,0.058043911,0.055306059,0.011638404,0.053645573,0.034742993,0.020291879,2.565951313,1.484672936,0.027696,0.66367,NA,NA,3.712533709,2.077258637,0.19952,0.48925,0.65229,FALSE,3.353150089,4.019169417,-0.19558,0.7592,0.83775,FALSE,3.816532668,0.676003069,0.75251,0.10384,0.18498,FALSE,protein_coding,coronin_actin_binding_protein_2B
ENSG00000022556,NLRP2,chr19,+,55464498,55512510,3744,0,0,0,0,1,1,1809,1395,1337,1632,1958,1540,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0.010724334,0.013442546,22.34287726,21.72359776,22.84507741,22.4170284,21.8954243,22.08056652,0,0,0,0.016764203,0.02517344,0,0,0,0.011604463,0,0,0,22.30385081,0.008055627,0.013979214,0,0,22.1310064,0,0.003868154,0,0.293389359,-0.0045788,0.85523,NA,NA,1581.818188,1598.82501,-0.015708,0.77209,0.86829,FALSE,0.637725986,0,0.18918,0.64727,NA,NA,0.947783283,0,0.23893,0.40041,NA,NA,protein_coding,NLR_family_pyrin_domain_containing_2
ENSG00000076928,ARHGEF1,chr19,+,42387228,42434302,3439,1968,1266,1301,2046,1861,1632,1946,1684,1422,2000,2671,1955,4465,3633,3694,3489,4539,4534,1628,1750,1797,1465,1451,976,23.81123262,23.33639011,23.08167561,22.1738329,21.7280305,23.8839056,26.16658418,28.54981488,26.45236383,29.90828755,32.51758097,30.51686504,76.72595333,75.11944546,71.95031792,63.67772482,62.19800087,62.26880217,22.03635958,23.42500397,22.70266321,18.56640727,19.86268201,20.02362104,27.0562543,22.59525633,62.71484262,23.40976611,74.59857224,30.98091119,19.48423677,22.72134225,1371.257394,1593.446645,-0.21142,0.00025632,0.0024947,TRUE,2033.564562,1781.088876,0.19145,0.00039214,0.0013668,TRUE,1653.106166,1625.506533,0.022572,0.70024,0.79423,FALSE,3922.0287,4113.128267,-0.069254,0.070867,0.13407,FALSE,protein_coding,Rho_guanine_nucleotide_exchange_factor_(GEF)_1
